fi	Hänen äänensä kävi hermoilleni. Lue mittarin lukema. Sillä maalla on yhteinen raja kahden muun maan kanssa. Imuroin pölyt lattialta pölynimurilla. Kuulin sen suoraan naapuriltani. Isoisä alkoi käydä vanhaksi, joten hän jäi eläkkeelle. Tytön kasvot kalpenivat hänen kuullessaan pojan sanat. Heinäkuun kymmenentenä avaamme Sapporoon sivuliikkeen. Elämänkerran kirjoittamisessa on vaikeaa se, että se on puoliksi dokumentointia ja puoliksi taidetta. Perjantai-iltana kolme miestä saapui herra Whiten hotellille ja pyysi yösijaa. Isäni työskentelee insinöörinä siinä tehtaassa. Se laulaja oli parhaimmillaan tuon laulun aikaan. Tuuli puhalsi sateen suoraan kasvoilleni. Hän huomasi soutuveneen kaukaisuudessa. Sinä taidat olla aivan heikkona ruokaan, vai kuinka? Aina kun olen hänen lähellään, hermostun. En pärjää päivääkään ilman tätä sanakirjaa. En ole voinut käydä koulussa viikkoon. Kokeillaanpa jotakin! Minun täytyy mennä nukkumaan. Mitä teet? Hän halveksii alempiin yhteiskuntaluokkiin kuuluvia ihmisiä. Hänellä on etunaan hyvä ulkonäkö. Hän on kymmenen lapsen äiti. Hän aikoo tehdä vielä yhden asuunsa sopivan puseron.
fj	Bula. Ni sa yadra! Ni sa bula. Ni sa bula! Ni sa moce! Ni sa moce. Sa dede da sega ni sota! Sa dede da sega ni sota. Vacava tiko? Vinaka! Vinaka. Vinaka vaka levu! Vinaka vaka levu. Jilou! Jilou? Da kana. Da kana! Au sega ni taura rawa. Tukuna tale mada? Yalo vinaka. E vica na kena i-sau? E vei na vale-lailai? O kemuni mai vei? O kemuni mai vei, Karen? Sega na lega!
fo	Øll menniskju eru fødd fræls og jøvn til virðingar og mannarættindi. Tey hava skil og samvitsku og eiga at fara hvørt um annað í bróðuranda. Í dag fleyg ein stórur bilur av vegnum. Eg las aldri bókina. Hvussu gongur tað? Hetta er eitt ross. Hetta er ein hestur. Tað er alvíst um allar bygdir. Dagarnir koma akandi. Nú er søgan øll. Øll hava rætt til vernd av andaligum og evnisligum áhugamálum í sambandi við eitt og hvørt vísindaligt, bókmentaligt ella listarligt verk, sum avvarðandi hevur greitt úr hondum. Góða nátt Tatoeba. Vit síggjast í morgin. Góðan morgin, Mike. "Hvar býrt tú?" "Eg búgvi í Tokyo." Hann er bøssi. Eg eri bestur. Eg eri best. Og nú skal eg siga tær mítt loyndarmál. Tað er sera einfalt: einans við hjartanum kanst tú síggja rætt. Tað avgerandi er ósjónlegt fyri eyganum. Bókin liggur á borðinum. Hetta er mín telda. Lívið er sum ein stórur motorvegur. Hann er lærari. Eg eri lækni. Eg eri ikki lækni. Góða nátt. Eitt mál er als ikki nóg mikið.
fr	Lorsqu'il a demandé qui avait cassé la fenêtre, tous les garçons ont pris un air innocent. Je ne supporte pas ce type. Pour une fois dans ma vie je fais un bon geste... Et ça ne sert à rien. Ne tenez aucun compte de ce qu'il dit. Essayons quelque chose ! Qu'est-ce que tu fais ? Qu'est-ce que c'est ? Aujourd'hui nous sommes le 18 juin et c'est l'anniversaire de Muiriel ! Joyeux anniversaire Muiriel ! Muiriel a 20 ans maintenant. Le mot de passe est « Muiriel ». Je serai bientôt de retour. Je ne sais pas. J'en perds mes mots. Ça ne va jamais finir. Je ne sais simplement pas quoi dire... C’était un méchant lapin. J'étais dans les montagnes. Est-ce que c'est une photo récente ? Je ne sais pas si j'ai le temps. Pour une certaine raison le microphone ne marchait pas tout à l'heure. Tout le monde doit apprendre par soi-même en fin de compte. L'éducation dans ce monde me déçoit. L'apprentissage ne devrait pas être forcé. L'apprentissage devrait être encouragé. C'est une tâche difficile, choisir ce qui est « bon » ou « mauvais », mais il faut le faire.
ga	Cá bhfuil críochfort na mbus? Nuair a dhúisigh mé, bhí brón orm. Tosaíonn an t-oideachas sa bhaile. Táim i ngrá leat. Glanaimid ár rang tar éis scoile. Nár bhuaileamar riamh? Feicim do chat sa ghairdín. Go raibh míle maith agat! Is liom na leabhair seo go léir. Ná déan dhá rud ag an am céanna. Beidh sé ag scríobh litir. Tá Londan, príomhchathair Shasana, suite ar an Tamais. Stop sé ag léamh leabhar. Ba mhaith liom labhairt le d'uncail. An bhfuil aon rud a ól sa chuisneoir? Táim ábalta an Spáinnis a léamh go heasca. Fuair Taro bás dhá bhliain ó shin. Déan mise cupán tae, más é do thoil é. Is leo an leabhar sin. Is maith leis an sacar. Ná lig éinne dul isteach sa seomra. Tá tinneas cinn orm. Tá tuirse orm. Imróidh mé leadóg an tráthnóna seo. Cuir an gunna ar an mbord.
gd	Tha am ballach ag ithe aran. Bha am fear ag ithe aran. Tha a bhean ag òl uisge an-dràsda. Bha mi ag èisteachd ri òran glè bhòidheach an-dè. Chan fhaca mo mhàthair am ballach air an t-sràid. Bidh m' athair a' dèanamh biadh blàsta dhomh a-màireach. Chan urrainn dha phiuthar ruit a bhruidhinn an-diugh. Is toigh leis an teaghlach aige gu mòr coimhead air an telebhisean a h-uile latha. Choinneach an neach-ionnsachaidh a' bhean sin an-uiridh. Tòisich an neach-teagaisg ri Beurla ionnsachadh am bliadhna. a h-aon, a dha, a tri, a ceithir, a coig, a sia, a seachd, a h-ochd, a naoi, a deug, a h-aon deag, a dha dheag, a tri deug. Chan urrainn dhomh ga faicinn. Dè a tha sin? Tha e glè luath. Tha e a' bruidhinn gu luath. Chan eil mi a' bruidhinn gu luath. Tha mi an dòchas gum bheil thu ga tuigsinn. Dh'ithe am fear aran. Trobhad an-seo 's cuidich leam. Chaidh i a-steach anns an tacsaidh. Thàinig mi a-mach anns an tacsaidh. Tha mi tinn. Am bheil thu a' coinneamh le duine an-seo? Nuair a chaidh Màiri a-steach anns an t-seòmair, bha Jack a' sgur a bhruidhinn air ball. Chan fheum thu a thighinn dhan oifis a dh'obair Disathairne.
gl	Celebramos o seu aniversario. Quero auga. El toca moi ben a guitarra. O neno temía que o deixasen só na escuridade. Non vou tolerar ningunha desas mentiras. A súa conciencia culpábel non lle deixará descansar ata que confese o que fixo. Axúdasme a buscar as miñas chaves?. Eu estaba demasiado canso para continuar traballando. Se chove mañá non irei. Que idioma fálase no seu país? Sei nadar de peito, pero non de costas. Quen máis pode contestar á miña pregunta? É moi difícil exterminar ás cascudas da nosa casa. Son un covarde coas cascudas. Eu soa fixen ese vestido. Só che quedan dez segundos de vida. Non vés, verdade? Que tipo de traballo a tempo parcial ten vostede? Viaxou vostede durante o verán? Tódolos días usamos moitas cousas que Edison inventou. Esta caixa é dunha cor distinta ao daquela. Chamámolo "heroe", pero el traizoounos. A xente trata de fuxir da calor da cidade. Elixírono presidente. É preciso sempre facer todo o posíbel.
gu	ઉદજન અને પ્રાણવાયુ મિશ્રણ કરીને પાણી બને છે। તારુ નામ શું છે? તમારુ નામ શું છે? હું સમજતો નથી હું તને પ્રેમ કરુ છુ. હું તો તને પ્રેમ કરું છું. હું માંસ ખાય છે. હું મારા ભવિષ્ય વિષે ખૂબ ચિંતિત છું. હું ચીઝ ખાય છે. આવજો. કેમ્ છો? તું એકલો છો? તે અમેરિકન છે. તે ખુશ છે. આજ હું વ્યસ્ત છું. હું વ્યસ્ત છું. એક, બે, ત્રણ, ચાર, પાંચ, છ, સાત, આઠ, નવ, દસ. શૂન્ય, એક, બે, ત્રણ, ચાર, પાંચ, છ, સાત, આઠ, નવ, દસ. શું તું અંગ્રેજી બોલી શકે છે? શું તેણી અંગ્રેજી બોલી શકે છે? તારી ઉમર કેટલી છે? રાજેન્દ્ર પ્રસાદ ભારતનાં પ્રથમ રાષ્ટ્રપતિ હતા. જવાહરલાલ નેહરુ ભારતના પ્રથમ વડાપ્રધાન હતા. મુંબઈ ભારતનાં મહારાષ્ટ્ર રાજ્યનું પાટનગર છે. મેક્સિકો ઉત્તર્ અમેરિકાનો એક દેશ છે.
gv	Ta'n ushtey glen. T'eh cummal ayns Sostyn. Cha nel sooillyn dhone ayd. Cha nel gunn echey. Vel co-earrooder noa eck? Shegin dou goll dys y phremmee. Kys t’ou? Gura mie ayd! Ta mee breaw. Ta streighyraght houree aym. Gura mie eu! Moylley dhyt! Ta mee. Slane lhiat. Slane dhis! Shegin da goll dys yn ‘eeackleyr jiu. Quoid paitçhey t’eu? Shegin dooin goll ec jerrey y vee. Va laa aalin ayn jea. Ta’n Ghaelg aashagh dy liooar! Cha nee bleb mee! C'red t'ou jannoo jiu? Jeigh yn dorrys! Vel shiu toiggal? Vel oo toiggal?
ha	Ban gane ba. Zan koyama Hausa kai kuma ka koyaman Koriyanci. Idan kana jin yunwa sai kaci. Ina son inyi karatu kamin inyi barci. Ina son inbiya karatuna kamin inkwana. Ina son inci abincin koriya. Ina son cin abincin koriya. Dakin tom dan karami ne. Na rasa kyamarata kwanan baya. Kyamarata ta bata kwanan baya. Idan ka gama, ka mayar mini. Idan kacijeni kaima zan cijeka. Wannan fim din yanada kyau. Birninmu sai kara haɓaka yakeyi. Garinmu sai kara haɓaka yakeyi. Kana wasan ƙwallon ƙafa? Ina ne restaurant? Ina ne wajen da ake sayarda abinci? Ina ne wajen bahaya? Ina ne wajen kashi? Ina koyan yare biyu. Ina karatun faransanci. Ina kuma karatun jamananci. Ina karatun lissafi fiye da yarda nike karatun turanci. Nagode daka gayaman abinda bakaso. Yanzu zai zaman man dasauki inyaqeka. Nagode daka gayaman abinda bakaso. Yanzu zai zama mai sauqi gareni in yaqeka.
he	בוקר טוב. לא חשוב. מה אתה עושה? תעשה משהו! מה אתה רוצה לעשות? חייך עכשיו, תבכה אחר-כך! אני עייף עכשיו. בבקשה תחשוב על זה. אתה חושב יותר מדי. תחשוב על זה. לך לרופא לקחת מרשם! "איפה הבית שלך?" "הוא שם". "אתה המורה של ישראל", אמר ישו. מתי אתה מתעורר? אני מתעורר בשמונה. אני שוכב על הדשא. לא ללכת על הדשא. לא מספיק אור כדי לצלם. לפעמים התמונות האלו לא מספיק טובות. אתה יכול לזהות את הבן אדם בתמונה? בתמונה כולם מחייכים. הסימול "&" משמעו ו' החיבור. "מי הבחורה הזאת?" "זאת קיוקו". "ראיתי אותה לפני חמישה ימים", אמר. היא קרעה את המכתב לחתיכות. הוא אוהב לשתות קפה בלי סוכר.
hi	मैं मोहन के साथ गेंद खेलने जा रहा हूँ। क्या तुम इसे राज़ रख सकते हो? एवरेस्ट पर्वत दुनिया का सबसे ऊँचा पर्वत शिखर है। आप कहाँ बैठना चाहेंगे? अगर तुम्हारे पास काल यंत्र होता... तुम कब लौट कर आओगे? वह अपने दोस्त के साथ बेंच पर बैठा है। वह हर सुबह सैर करने जाता है। उसके पास बहुत सारी इतिहास की किताबें हैं। मेरे पास एक कुत्ता है। शहर में सबसे अच्छा होटल कौन सा है? इस सप्ताह कौन सी फ़िल्में लगीं हुईं हैं? मुझे कल की छुट्टी लेने दीजिए। मुझे पियानो बजाना पसंद है। इंग्लैंड की राजधानी लंदन थेम्स नदी के किनारे है। पिताजी ने मुझे सम्मेलन कक्ष से निकलने का इशारा दिया। पिताजी मुझे सम्मेलन कक्ष से निकलने का इशारा दे रहे हैं। तुम्हें इन में से जो भी पसंद है ख़रीद लो, मगर तुम दोनों नहीं ख़रीद सकते। इस बात को क्योंकि केवल एक ही इनसान जानता है, यह बहुत महत्वपूर्ण नहीं है। यह एक किताब है। यह किताब है। हमने अध्यापकजी से पूछा: "हम आपकी शादी में आ सकते हैं क्या?" यह मेरा कुत्ता है। पर मुझे कबाब पकाना नहीं आता! तुम जिसके अतीत के बारे में कुछ भी नहीं जानते हो, ऐसे इनसान पर विश्वास मत करो।
hr	Bok. Bok, Tom. Ja sam student. Tko si ti? Zovem se Jack. Kako se ti zoveš? Zove se Tomojuki Ogura. Što je ovo? To je lutka. Je li tvoje? Je li tvoja? Je li tvoj? Moja je, nije njegova. Moj je, nije njegov. Moje je, nije njegovo. Bilježnica nije tvoja, njegova je. Njezin je, zar ne? Njezina je, zar ne? Njezino je, zar ne? To je njihova knjiga. To je moja mačka. Njegov je, zar ne? Njegovo je, zar ne? Njegova je, zar ne? Ovo je dobar udžbenik.
ht	Bonjou! Byen veni. Koman ou ye? Bon apre-midi! Ou, nou papa ki dan lesyel, Fer ou ganny rekonnet konman Bondye. Matant mwen renmen kreyòl mizik. "Mesi." "De ryen." Kijan ou di "Mwen renmen w" an franse? Kijan ou di...? Kijan ou di "kaisha" an angle? Kijan ou di "yuri" an angle? Kijan ou di "fromaj" an alman? Bonjou, Tom. Bon maten. Bon maten, Mike. Bon maten! Bon maten. Koman ou ye? Bonjou! Bon maten! Non mwen sè Tom Ki lè li fè? Mwen pa konprann. Mwen pa konnen. M pa vlè alè nan lekòl. Se kay Anita. Burj Khalifa aktyelman se gratsyél ki pi wo nan mond. Burj Khalifa kounye a se gratsyél ki pi wo nan mond.
hu	Ez nem lep meg. Minden emberi lény szabadon születik és egyenlő méltósága és joga van. Az emberek, ésszel és lelkiismerettel bírván, egymással szemben testvéri szellemben kell hogy viseltessenek. Hogy vagy? Köszönöm! Köszönöm szépen! Ez tényleg szörnyű. Vettem egy táskát. Van nálad egy ceruza? Veled menjek? Ha ő jön, én is megyek. Ne állj mindig az ő oldalára! Hét fia van. Ön nincs bejelentkezve. Fel a fejjel! Egy jó szótárat akarok. Nem akarok iskolába menni. Egyszer teszek az életemben jó dolgot... és teljesen hiába. Nem beszélek japánul. Mit csinálsz? Mennem kell aludni. Jim még mindig nem jött meg? Boldog születésnapot, Muiriel! Muiriel húsz éves. A jelszó: Muiriel. Nem találok rá szavakat.
hy	Ճապոներեն չեմ խոսում: Դա սյուրպրիզ է: Ցուրտ է: Անձրև է գալիս: Մեզ մասին չմոռանաս: Կարևոր չէ: Տոմսը չմոռանաս: Բարի վերադարձ: Չգիտեմ: Դա ոչինչ չի փոխի: Բարև: Անգույն կանաչ մտահաղացումները զայրացած քնած են: Սա ձին. Ես սիրում եմ ակվիտաներեն լեզու: Բարեւ աշխարհի! Ես ուսանող եմ: Այո: ,,Բուրջ-խալիֆը,, ներկայումս համարվում է աշխարհի ամենաբարձր երկնաքերը: Ես բուսակեր եմ: Ես շատ ուրախ Վրաստանում. Էսպերանտո, միջազգային ու հեշտ լեզու. Ես ոչ ոք չի հասկանում. Ֆրանսիան Արեւմտյան Եվրոպայում: Մոռացեք այդ մասին: Քրիստոս հարյավ ի մեռելոց:
ia	Io parla interlingua. Io es jornalista polonese. Io scribe un littera electronic a mi fratre. Milliones de homines comprende interlingua a prime vista. Interlingua es un instrumento moderne de communication international. Io es felice. Io vide un libro. Le libro es blanc. Le libro es grande. Io prende un libro. Io ha duo libros. Le senior es elegante. Io vide un senior e un seniora. Le senior sta ante un banco. Le libro es micre. Tote le esseres human nasce libere e equal in dignitate e in derectos. Illes es dotate de ration e de conscientia e debe ager le unes verso le alteres in un spirito de fraternitate. Ideas verde incolor dormi furiosemente. Nos non le cognosce. Io ama le sol. Io scribe un littera. Io te ama. Es ille vostre amico? Io lege un libro. Ille jectava su joculo. Ubi es le vodka?
id	Ibu sedang masak di dapur. Mary tidak punya teman bicara, tapi dia tidak merasa kesepian. Mary adalah gadis yang enak diajak bicara. Mary memutuskan untuk tidak akan menemuinya lagi. Apakah Mary sudah mulai? Mary sangat suka susu. Mary belum mulai. Mary gagal lagi. Meski begitu, dia masih muda. Mary selalu membantu pacarnya mengerjakan tugas. Pesawat ini mampu menampung 40 orang penumpang sekali terbang. Harga tanah di Jepang mahal sekali. Dilihat dari pesawat, pulau itu terlihat indah sekali. Pulau itu ada di Jepang sebelah selatan. Pulau itu ada di Jepang sebelah barat. Pulau itu tertutup es dan salju selama musim dingin. Pulau itu ditemukan oleh siapa? Pulau itu dihantam topan. Pulau itu mudah dijangkau dengan perahu. Pulau itu bagaikan surga bagi anak-anak. Setiap jengkal pulau telah dijelajahi. Pulau itu terletak dua mil dari pantai. Pulau itu terletak satu mil dari pantai. Pulau itu hangat sepanjang tahun. Pulau itu pernah diperintah Prancis. Pada tahun 2030 dua puluh satu persen populasinya akan melebihi enam puluh lima.
ig	Ana m ele anya ya. Mbe enweghị ezé. Tom Kedu. I wepuru ahihia ahu? Gwagodi Tomu ka-obata n'ime? I nwere Ike Igwa Tomu ka-obata n'ime? I na-akwado Iga ebe ahu? Tomu na Mari akpara Ihe ahu? Enwere m ike ibiri gi diksonari a? Ihuru mgbe Tomu bara n'me ugbo ala ahu? Enwerem ike iju gi ajuju ozo? Mu na ndi be Tomu ahubeghi. Akam ahubeghi ndi be Tomu. Amam na Tomu na-aruru Meri Oru. Ikwukwara Ihe meru? Amam na Tomu choro igwa m okwu. Amam na Tomu choro ka mu na ya kpa. Amam na Tomu choro ka mu na ya kwo. I tinyere ihe na-asa efere ka obido. Mu na Tomu enwere Ike ikwu maka ihea? Obu n'imaburo maka ihea? Gịnị? Ndo... Biko. Ndewo!
ii	ꆏꇿꁧꂯ？ ꆍꀁꇬꊿꈍꑋꐥ？ ꋋꆹꂘꃀ. ꉡꆹꍏꇩꊿ. ꋋꆹꍏꇩꊿ. ꆏꋙꋠꀕꀐ？ ꀃꑍꑬꆏꌕꑍꉬ. ꀃꑍꑬꆏꏃꑍꉬ. ꆏꉾ！ ꄧꃅꇇꀤꀐ。 ꄧꃅꀋꅞꉖꂳꆹꏭꅇꉉ。 ꑭꋧꋪꃅꉜꄉ。 ꆏꀀꄡꑟ。 ꄡꐺ。 ꆏꑴꌠꇁꂸ。 ꋌꀀꂸ。 ꆏꉈꅐꅐ？ ꀊꋨꆹꉠꌶꅉꉬ。 ꉢꐋꀨꂷꈁ。 ꋋꆹꉠꐋꀨꉬ。 ꋍꎸꅍꃆꀞꀊꃴ。 ꆏꑴꁱꁬꑴ。 ꄧꃄꆹꁧꂯꀐ。 ꂷꉐꐛꇁꂯꀐ。 ꆏꑞꃅꀃꈈꀊꋨꐬꁉꀐ？
io	Klabaster e Gizmo esas kati. Ica hundi esas granda. Me pensas ke olu esas tro granda. Me havas martelo, e me ne timas uzar olu! Me komprenas nun. Me trovis ke klozar la pordo esis desfacila. Voluntez klozar la pordo. Ilu klozis la pordo. Ka tu ne esas felica? Me ne savas. Me projetas irar a Kobe nexta semane. La explozo eventis acidente. Ube iras la treno? Me prizas voyajar per treno. Ka vu avertos me kande ilu venos? Atomal energio utilizesus por pacoza skopi. Vu darfas skribar per irga linguo. Che Tatoeba, omna lingui egalesas. Demetrius kalumnias me! Ta ligno ne brulas. Il iras a la biblioteko por lektar libri. Ta esas precize la libro quan me volis lektar. Ti qui esas mortonta salutas vi. Ta esas granda domo. Sur la tablo esas libro. Ne timez. Vu darfas fidar a me.
is	Hver maður er borinn frjáls og jafn öðrum að virðingu og réttindum. Menn eru gæddir vitsmunum og samvizku, og ber þeim að breyta bróðurlega hverjum við annan. Hann fór til Boston í bíl. Vandamálið er að ég er ekki með neinn pening á mér. Þessi miði gildir í eina viku í viðbót. Ekki líta niður á fátækt fólk. Líkar þér japanskur matur? Ég er að leita að fastri vinnu. Vinsamlegast skrifaðu mér einstaka sinnum. Ritstjórinn leit yfir handritið. En hvað þetta er lítið sjónvarp! Virkar það í raun og veru? Það veit ég ekki. Bróðir minn og ég deildum herberginu. Ég er þreyttur á að horfa á sjónvarpið. Þetta er húsið sem þau bjuggu í þegar þau voru börn. Við vöknuðum snemma til að geta séð sólarupprásina. Við sjáum mikið af bílum á götunni. Hrísgrjón eru góð með mísósúpu. Að lokum lét hún undan honum og sagði frá leyndarmálinu. Ég mun byrja að vinna fyrsta júlí. Ekki leika boltaleiki í þessu herbergi. Kærastan mín er góður dansari. Það eru nær engin blóm í garðinum okkar. Vegurinn til Nagano er lokaður umferð. Það eru litlar líkur á að hún verði á réttum tíma. Laufin á trjánum verða gul á haustin.
it	Devo andare a dormire. Che cos'è? La parola d'accesso è "Muiriel". Non cambierà niente. Costerà trenta euro. Non ti preoccupare. Mi manchi. Sei sicuro? E allora? Per farlo, bisogna correre dei rischi. Perché lo chiedi? Non sono un artista. Non ho mai avuto lo spirito per queste cose. L'innocenza è una cosa bella. Non è importante. Mi piacerebbe tanto andare in Giappone. Mi volevi parlare di libertà? Salvo che qui non è così semplice. Ti amo. Congratulazioni! Neanch'io lo posso spiegare. Non sei abbastanza veloce. È un gioco di parole. Non è possibile. "Chi è?" "È tua madre." Ti prego, non piangere.
ja	きみにちょっとしたものをもってきたよ。 何かしてみましょう。 私は眠らなければなりません。 何してるの？ 今日は６月１８日で、ムーリエルの誕生日です！ お誕生日おめでとうムーリエル！ ムーリエルは２０歳になりました。 パスワードは「Muiriel」です。 すぐに戻ります。 知らない。 何と言ったら良いか分かりません。 きりがない。 何と言ったらいいか・・・。 こいつは悪いウサギだった。 私は山にいました。 それは最近の写真？ 時間があるか分かりません。 先程、どういうわけかマイクが入りませんでした。 この世界の教育にはがっかりしてしまう。 私は一日に100ユーロ稼ぎます。 すぐに諦めて昼寝をするかも知れない。 それはあなたが一人になりたくないからです。 そんなことは起きないでしょう。 彼は時々変です。 あなたの勉強を邪魔しないようにします。
jv	Aku kangen kowe. Aku kudu menyang kakus. Iki artiné apa? Menapa artosipun punika? Kepriyé kowé nyebutné iki? Kepripun panjenengan nyebat menika? Kepriyé kowé anggoné ngomong? Kepripun anggenipun panjenengan ngendika? Aku ngelih, durung mangan kawit mau isuk. Dhèwèké duwé gula. Piyambakipun gadhah gendhis. Piyambakipun kagungan gendhis. Manuké ana ing awang-awang. Peksinipun wonten ing awang-awang. Kowé luwih apik katimbang aku. Panjenengan langkung saé katimbang kula. Aja negori wit sing isih enom. Iwaké dhongé aja diguwak, isa dienggo pakan kucing. Manuk-manuké duwé werna abang. Paksi-paksinipun gadhah warni abrit. Ana pirang apel sing bok duwé? Ana pirang apel sing tok duwé? Ana pirang apel sing kok duwé? Wonten ing panjenengan wonten pinten apel? ꧋ꦲꦗꦤꦼꦒꦺꦴꦂꦫꦶꦮꦶꦠ꧀ꦰꦶꦁꦲꦶꦱꦶꦃꦲꦼꦤꦺꦴꦩ꧀꧈
ka	ამ ცხოველს იაპონურად რა ქვია? ჩვენ მოგვიწია გეგმის მიტოვება. მახსოვს, ადრე შევხვდი იმ პიროვნებას კემბრიჯში ჩვეს სკოლას ჯამში აქვს ოცდაოთხი კლასი. ჩვეს სკოლას ჯამში აქვს ოცდაოთხი (24) კლასი. ტონიმ არ იცოდა მათი სახელები. მე მიყვარს ისტორიის სწავლა. გემი ნაპირის გასწვრივ იყო. უკეთესი იქნებოდა, რომ არ წასულიყავი. რატომ გაიქცა? შემდეგ კვირას მოვა შეხვედრაზე? მერიმ(Mary) უკვე დაიწყო. სამუშაოს მორჩი? ძირითადად ბიჭებს უყვართ კომპიუტერული(Computer) თამაშები. გუშინ იყო კვირა, შაბათი კი არა. წერილი ბარდება დღეში ერთხელ. მე შენს მხარეს ვარ. პატარძალივით აცვია. სჯობს არ გააკეთო. ყველამ გაიმეორეთ ჩემს შემდეგ. ხვალ შეგიძლია დამიკავშირდე. წიგნმა "ჩამითრია" და შენი ხმა ვერ გავიგე. სახლში, რომ შევდიოდი ხალიჩას ფეხი წამოვკარი. სახლში, რომ შევდიოდი ხალიჩას ფეხით წამოვედე. სამი ცალი მომეცით გეთაყვა.
kk	Алматылықтар, балалар үшін мейірімді қала жасайық! Ерекше атап өт! Сименс. Біз әр жанұяға қажетпіз. Алматы - менің сүйікті қалам! Олар бізден барлық қагаз жұмысты өзіне алды. Жаңа жылыңызбен! Интернет пен телефонды бір жинақта сатыл ал! Сен МЕТРО-да жұмыс істегің келе ме?! Қош келдіңіздер! Сен дәретхана! Алдын ала төлемсіз ал да, артық төлемсіз төле. Біздің күшіміз - бірлікте! Жақа құйылған — ең бастысы. Еркің өзіңде болсын! Батар күннің атар таңы бар. Біздің тарифтеріміз азайтылды! Жоғары білім сапасы ең жоғары халықаралық талаптарға жауап беруі тиіс. Әзір тамақ жоқ. Мынау кім? Бұл Қазақстанда жасалған. Бұл тамақ. Бұл Брайан Рок. Жоқ. Иә. Сәлем.
kl	Arriitsumik oqalulaarit. Apivoq. Ingerlalluarit! Ulloq atorluariuk. Canadamiinnikuuit? Asavakkit. Nerilluarit. Nerilluarina. Tassani issiasoqanngila? Nerisassat allassimaffiat qaalaaruk. Ikiortissamik! Normuga tassa 789. Isumaqarpunga ilumoortutit. Jack-imik ateqarpunga. Pujortarneq ajorpoq. Nallinnannguaq! Qujanarsuaq! Qujanarujussuaq. Iipilimik nerivunga. Qimmeqarpunga. Qitsoqarpunga. Manna qimmeq angivoq. Aasiaat akaarinngilakka. Biileqarpunga. Computereqarpunga.
km	ការ​លះ​កាត់​ចិត្ត​ចេញ​ពី​ខ្លួន​ឯង​មិន​មែន​មាន​ន័យ​ដូច​ការ​បដិសេធ​ខ្លួន​ឯង​ទេ។ ការ​បដិសេធ​ខ្លួន​ឯង​មាន​ន័យ​ថា ការ​តម​អាហារ ការ​តម​ការ​សប្បាយរីករាយ ឬ​ការ​លះបង់​ទ្រព្យសម្បត្តិ​ផ្សេងៗ។ នេះ​គឺ​ជា​សេចក្តី​ស្រឡាញ់​ដែល​ចាត់​ទុក​អ្នក​ដទៃ​ប្រសើរ​ជា​ជាង​ខ្លួនឯង។ គឺ​ជា​សេចក្តី​ស្រឡាញ់​ដែល​គ្រប​បាំង​អំពើ​បាប​ជា​អនេកអនន្ត។ ហើយ​គឺ​ជា​សេចក្តី​ស្រឡាញ់​ដែល​រង​ទុក្ខ​យូរ​អង្វែង​ហើយ​និង​សប្បុរស។ តើ​ការ​លះ​បង់​ចោល​អ្វីៗ​ទាំង​អស់​មាន​ន័យ​យ៉ាង​ដូចម្តេច?​ សិស្ស​នៅ​តែ​​អាច​ទទួល​បាន​នូវ​ការ​អត់ទោស​​​បើ​ទោះ​ជា​គេ​មិន​មាន​សមត្ថភាព​ខ្លាំង​ក្លា​ខាង​ប្រាជ្ញា​ក៏​ដោយ។ ប៉ុន្តែ​សិស្ស​មិន​អាច​យក​លេស​រួច​ខ្លួន​បាន​ទេ បើ​គេ​មិន​មាន​ភាព​ឧស្សាហ៍។ ដប់ ដប់មួយ ដប់ពីរ ដប់បី ដប់បួន ដប់ប្រាំ ដប់ប្រាំមួយ ដប់ប្រាំពីរ ដប់ប្រាំបី ដប់ប្រាំបួន ម្ភៃ ។ ជំរាបសួរ ។ អ្នកសុខសប្បាយទេ? អ្នកមកពីប្រទេសណា? លា​សិន​ហើយ​។ អរុណសួស្ដី! ខ្ញុំចង់រស់។ ម៉ាក់​ខ្ញុំ​ខឹង​។ ក្មេងប្រុស​ទិញ​ឆ្កែ​។ ខ្ញុំ​គឺ​និស្សិត​។ ផ្ទះ​ត្រជាក់​។ ម្សិលមិញ​ធ្លាក់​ព្រិល​។ ផ្ទះ​របស់​អ្នក​គឺ​ធំ ។ ក្មេងប្រុស​បោះ​ថ្ម​។ ម្សិលមិញ​ពូ​ខ្ញុំ​ទិញ​ឆ្កែ​។ រងារ​។ ផែនទី​នៅ​លើ​ជញ្ជាំង​។
